Nama Pantai,Provinsi,Rating Angka,Predikat,Link Google Maps,Latitude,Longitude
PANTAI TELUK UBER,Bangka Belitung,4.3,sangat bagus,https://www.google.com/maps/place/PANTAI+TELUK+UBER/data=!4m7!3m6!1s0x2e228d2641185153:0xe9362024c47445da!8m2!3d-1.8752685!4d106.1715464!16s%2Fg%2F11bx42dzv0!19sChIJU1EYQSaNIi4R2kV0xCQgNuk?authuser=0&hl=en&rclk=1,-1.8752685,106.1715464
TAKARI Beach,Bangka Belitung,4.3,sangat bagus,https://www.google.com/maps/place/TAKARI+Beach/data=!4m7!3m6!1s0x2e2292d528d00511:0x5c28b36e6a47b3a7!8m2!3d-1.9451987!4d106.1586886!16s%2Fg%2F11f08jptg4!19sChIJEQXQKNWSIi4Rp7NHam6zKFw?authuser=0&hl=en&rclk=1,-1.9451987,106.1586886
Pantai Laskar Pelangi,Bangka Belitung,4.8,sangat bagus,https://www.google.com/maps/place/Pantai+Laskar+Pelangi/data=!4m7!3m6!1s0x2e1743dcdecee061:0xade3d4c4ffe015bc!8m2!3d-2.5504323!4d107.7147056!16s%2Fg%2F11h_c7kls_!19sChIJYeDO3txDFy4RvBXg_8TU460?authuser=0&hl=en&rclk=1,-2.5504323,107.7147056
Pantai Turun Aban,Bangka Belitung,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Turun+Aban/data=!4m7!3m6!1s0x2e22f528bb28e3ff:0x68d3d74aa0ce3a19!8m2!3d-1.8009831!4d106.1239764!16s%2Fg%2F11v4c7xmdy!19sChIJ_-Mouyj1Ii4RGTrOoErX02g?authuser=0&hl=en&rclk=1,-1.8009831,106.1239764
Pantai Tg Kalian Muntok Bangka,Bangka Belitung,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Tg+Kalian+Muntok+Bangka/data=!4m7!3m6!1s0x2e23677b849b94b9:0xd8ae914bf53935be!8m2!3d-2.0846895!4d105.1313841!16s%2Fg%2F11b7wn2_xy!19sChIJuZSbhHtnIy4RvjU59UuRrtg?authuser=0&hl=en&rclk=1,-2.0846895,105.1313841
Pantai Batu Ketak,Bangka Belitung,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Batu+Ketak/data=!4m7!3m6!1s0x2e228d6306a533c1:0x5f141ed3334be933!8m2!3d-1.8993648!4d106.1858205!16s%2Fg%2F11rhdw3_w2!19sChIJwTOlBmONIi4RM-lLM9MeFF8?authuser=0&hl=en&rclk=1,-1.8993648,106.1858205
Pantai Batu Dinding Belinyu Bangka,Bangka Belitung,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Batu+Dinding+Belinyu+Bangka/data=!4m7!3m6!1s0x2e23ada084542649:0x8371d22892e424d8!8m2!3d-1.6307453!4d105.7386127!16s%2Fg%2F11c1q7nvxn!19sChIJSSZUhKCtIy4R2CTkkijScYM?authuser=0&hl=en&rclk=1,-1.6307453,105.7386127
Pantai Batu Belubang,Bangka Belitung,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Batu+Belubang/data=!4m7!3m6!1s0x2e22b8f6ae257649:0x8d149a87e2c69ea4!8m2!3d-2.1690746!4d106.1882019!16s%2Fg%2F11cn8s2z2q!19sChIJSXYlrva4Ii4RpJ7G4oeaFI0?authuser=0&hl=en&rclk=1,-2.1690746,106.1882019
Pantai Tuing Indah,Bangka Belitung,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Tuing+Indah/data=!4m7!3m6!1s0x2e225bb0c150f731:0xb3351a225ae4b2c3!8m2!3d-1.6584425!4d106.0213939!16s%2Fg%2F11qm_6hvfc!19sChIJMfdQwbBbIi4Rw7LkWiIaNbM?authuser=0&hl=en&rclk=1,-1.6584425,106.0213939
Pantai Pukan,Bangka Belitung,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Pukan/data=!4m7!3m6!1s0x2e22954b22e5f2af:0x929c7da841df565!8m2!3d-2.0443367!4d106.1594233!16s%2Fg%2F11c52s1ndx!19sChIJr_LlIkuVIi4RZfUdhNrHKQk?authuser=0&hl=en&rclk=1,-2.0443367,106.1594233
Marina Bay Beach,Bangka Belitung,4.5,sangat bagus,https://www.google.com/maps/place/Marina+Bay+Beach/data=!4m7!3m6!1s0x2e22f4ef7a74935d:0x7b1bbb6d1f4a1b88!8m2!3d-1.8072475!4d106.1262167!16s%2Fg%2F11g6qsry1w!19sChIJXZN0eu_0Ii4RiBtKH227G3s?authuser=0&hl=en&rclk=1,-1.8072475,106.1262167
Pantai Teluk Karang,Bangka Belitung,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+Teluk+Karang/data=!4m7!3m6!1s0x2e22f5b461b179e7:0xebb9daaee3c1f1b4!8m2!3d-1.8026653!4d106.1264769!16s%2Fg%2F11t10vpnn2!19sChIJ53mxYbT1Ii4RtPHB467aues?authuser=0&hl=en&rclk=1,-1.8026653,106.1264769
Pantai Batu Rakit,Bangka Belitung,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Batu+Rakit/data=!4m7!3m6!1s0x2e235de55c9a700b:0x5d4c87f3323db058!8m2!3d-2.0810743!4d105.1369825!16s%2Fg%2F11c3_8jx1r!19sChIJC3CaXOVdIy4RWLA9MvOHTF0?authuser=0&hl=en&rclk=1,-2.0810743,105.1369825
Pantai Batu Bedil,Bangka Belitung,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Batu+Bedil/data=!4m7!3m6!1s0x2e174ec92ac0b1bb:0xea26cb68661db209!8m2!3d-2.5605891!4d107.9236277!16s%2Fg%2F11dxdky_d3!19sChIJu7HAKslOFy4RCbIdZmjLJuo?authuser=0&hl=en&rclk=1,-2.5605891,107.9236277
Pantai Kuala Pangkalpinang,Bangka Belitung,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Kuala+Pangkalpinang/data=!4m7!3m6!1s0x2e22bff9f9351c9d:0x175c589665fab099!8m2!3d-2.0694408!4d106.1637093!16s%2Fg%2F11gbzbl3ms!19sChIJnRw1-fm_Ii4RmbD6ZZZYXBc?authuser=0&hl=en&rclk=1,-2.0694408,106.1637093
Yellow sand beach Tempilang,Bangka Belitung,4.2,sangat bagus,https://www.google.com/maps/place/Yellow+sand+beach+Tempilang/data=!4m7!3m6!1s0x2e23239480c4a3eb:0x83cc3ddd7488f902!8m2!3d-2.1267031!4d105.6608411!16s%2Fg%2F11cs0rts37!19sChIJ66PEgJQjIy4RAvmIdN09zIM?authuser=0&hl=en&rclk=1,-2.1267031,105.6608411
"Pantai Gusung, Tanjung Berikat",Bangka Belitung,4.4,sangat bagus,"https://www.google.com/maps/place/Pantai+Gusung,+Tanjung+Berikat/data=!4m7!3m6!1s0x2e17ebfdb3609a05:0xda97e3a8e478e027!8m2!3d-2.5893552!4d106.8206926!16s%2Fg%2F11c6f63l_d!19sChIJBZpgs_3rFy4RJ-B45Kjjl9o?authuser=0&hl=en&rclk=1",-2.5893552,106.8206926
Pantai batu tunggal Rambak,Bangka Belitung,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+batu+tunggal+Rambak/data=!4m7!3m6!1s0x2e228d000bb0235f:0x698debfb3559b00!8m2!3d-1.8714454!4d106.1646136!16s%2Fg%2F11lz2n8_c_!19sChIJXyOwCwCNIi4RAJtVs7_emAY?authuser=0&hl=en&rclk=1,-1.8714454,106.1646136
Pantai TELAPAK ANTU,Bangka Belitung,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+TELAPAK+ANTU/data=!4m7!3m6!1s0x2e22b84e5d34b6cf:0xfb5becd28a181c09!8m2!3d-2.1845298!4d106.1976849!16s%2Fg%2F11by_g35mm!19sChIJz7Y0XU64Ii4RCRwYitLsW_s?authuser=0&hl=en&rclk=1,-2.1845298,106.1976849
Pantai Pasir Putih Lampung,Lampung,4.0,bagus,https://www.google.com/maps/place/Pantai+Pasir+Putih+Lampung/data=!4m7!3m6!1s0x2e412081f4c1b837:0x97906b5e2f3ad7d1!8m2!3d-5.5302939!4d105.3575563!16s%2Fg%2F11b7q7dz9p!19sChIJN7jB9IEgQS4R0dc6L15rkJc?authuser=0&hl=en&rclk=1,-5.5302939,105.3575563
Mutun Beach,Lampung,4.2,sangat bagus,https://www.google.com/maps/place/Mutun+Beach/data=!4m7!3m6!1s0x2e40d863ce0b6695:0xaff8f326c3a8d9e1!8m2!3d-5.5143696!4d105.2633118!16s%2Fg%2F11b7q6zls0!19sChIJlWYLzmPYQC4R4dmowybz-K8?authuser=0&hl=en&rclk=1,-5.5143696,105.2633118
Klara Beach Pesawaran Lampung,Lampung,4.4,sangat bagus,https://www.google.com/maps/place/Klara+Beach+Pesawaran+Lampung/data=!4m7!3m6!1s0x2e412884e2b18a41:0xbdbde9a49735eb99!8m2!3d-5.5799026!4d105.2131419!16s%2Fg%2F11bc7pfmfz!19sChIJQYqx4oQoQS4Rmes1l6Tpvb0?authuser=0&hl=en&rclk=1,-5.5799026,105.2131419
Pantai Sari Ringgung,Lampung,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Sari+Ringgung/data=!4m7!3m6!1s0x2e40da49bddb1817:0x5a88d6e27815fb40!8m2!3d-5.5575315!4d105.2521742!16s%2Fg%2F11b6dp3wg5!19sChIJFxjbvUnaQC4RQPsVeOLWiFo?authuser=0&hl=en&rclk=1,-5.5575315,105.2521742
Sharks Teeth Beach,Lampung,4.6,sangat bagus,https://www.google.com/maps/place/Sharks+Teeth+Beach/data=!4m7!3m6!1s0x2e413315a46d600d:0x62535b5f075b8a5b!8m2!3d-5.755844!4d105.057614!16s%2Fg%2F11c5940_rg!19sChIJDWBtpBUzQS4RW4pbB19bU2I?authuser=0&hl=en&rclk=1,-5.755844,105.057614
Pantai Duta Wisata,Lampung,3.8,bagus,https://www.google.com/maps/place/Pantai+Duta+Wisata/data=!4m7!3m6!1s0x2e40d9baefab01b1:0x67832ff31f1ea752!8m2!3d-5.4768533!4d105.2525653!16s%2Fg%2F11b6_y5jb_!19sChIJsQGr77rZQC4RUqceH_Mvg2c?authuser=0&hl=en&rclk=1,-5.4768533,105.2525653
Pantai Wartawan,Lampung,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Wartawan/data=!4m7!3m6!1s0x2e410d3022a49d4d:0xdd638eba1b3a02e!8m2!3d-5.8362552!4d105.6288584!16s%2Fg%2F11cl_53z_z!19sChIJTZ2kIjANQS4RLqCzoes41g0?authuser=0&hl=en&rclk=1,-5.8362552,105.6288584
pantai tirtayasa,Lampung,3.9,bagus,https://www.google.com/maps/place/pantai+tirtayasa/data=!4m7!3m6!1s0x2e40d9b2249b18d1:0xfe4752b23e502313!8m2!3d-5.4842046!4d105.2527274!16s%2Fg%2F11bx1ykgxl!19sChIJ0RibJLLZQC4REyNQPrJSR_4?authuser=0&hl=en&rclk=1,-5.4842046,105.2527274
Pantai Bagus Kalianda,Lampung,4.0,bagus,https://www.google.com/maps/place/Pantai+Bagus+Kalianda/data=!4m7!3m6!1s0x2e411a8c497e2161:0x289f813fbc7b7f65!8m2!3d-5.6673667!4d105.5558626!16s%2Fg%2F11clzqyg7t!19sChIJYSF-SYwaQS4RZX97vD-Bnyg?authuser=0&hl=en&rclk=1,-5.6673667,105.5558626
Pantai Setigi Heni,Lampung,4.8,sangat bagus,https://www.google.com/maps/place/Pantai+Setigi+Heni/data=!4m7!3m6!1s0x2e41126dac2f8dfb:0x96b08fccd86fff38!8m2!3d-5.7898231!4d105.5813092!16s%2Fg%2F11f3r1y643!19sChIJ-40vrG0SQS4ROP9v2MyPsJY?authuser=0&hl=en&rclk=1,-5.7898231,105.5813092
Pantai Tanjung Setia Krui Lampung,Lampung,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Tanjung+Setia+Krui+Lampung/data=!4m7!3m6!1s0x2e47bc274e589569:0x9cf05766a6afbe85!8m2!3d-5.3038746!4d104.0001075!16s%2Fg%2F11g68ztl_m!19sChIJaZVYTie8Ry4Rhb6vpmZX8Jw?authuser=0&hl=en&rclk=1,-5.3038746,104.0001075
Tangkil Beach,Lampung,4.2,sangat bagus,https://www.google.com/maps/place/Tangkil+Beach/data=!4m7!3m6!1s0x2e40d88afd7c5bc1:0xb25b717aa3d09309!8m2!3d-5.5106921!4d105.269204!16s%2Fg%2F11b7p_mdsl!19sChIJwVt8_YrYQC4RCZPQo3pxW7I?authuser=0&hl=en&rclk=1,-5.5106921,105.269204
Pantai Ketang,Lampung,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Ketang/data=!4m7!3m6!1s0x2e41104703c24f89:0xb0e6257f62e1bbe5!8m2!3d-5.7113763!4d105.5682214!16s%2Fg%2F11b75dny23!19sChIJiU_CA0cQQS4R5bvhYn8l5rA?authuser=0&hl=en&rclk=1,-5.7113763,105.5682214
BATH STONE beach,Lampung,4.1,sangat bagus,https://www.google.com/maps/place/BATH+STONE+beach/data=!4m7!3m6!1s0x2e41288c3dc6f0a5:0x4f6e0034c80e5cc9!8m2!3d-5.5775974!4d105.2007355!16s%2Fg%2F11c5x7g198!19sChIJpfDGPYwoQS4RyVwOyDQAbk8?authuser=0&hl=en&rclk=1,-5.5775974,105.2007355
"Pasir Timbul, Pantai Sari Ringgung, Pesawaran. Lampung",Lampung,4.4,sangat bagus,"https://www.google.com/maps/place/Pasir+Timbul,+Pantai+Sari+Ringgung,+Pesawaran.+Lampung/data=!4m7!3m6!1s0x2e41265328db17b9:0xf67af64b69828580!8m2!3d-5.5704752!4d105.2578201!16s%2Fg%2F11c48b_yl6!19sChIJuRfbKFMmQS4RgIWCaUv2evY?authuser=0&hl=en&rclk=1",-5.5704752,105.2578201
Pantai Mutun (MS Town Beach),Lampung,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Mutun+%28MS+Town+Beach%29/data=!4m7!3m6!1s0x2e40d9e6cb1ab601:0x51779218c64d24b5!8m2!3d-5.5140783!4d105.2629427!16s%2Fg%2F11pcgvs_5m!19sChIJAbYay-bZQC4RtSRNxhiSd1E?authuser=0&hl=en&rclk=1,-5.5140783,105.2629427
Pantai gucibatukapal Campingwisata beach nature,Lampung,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+gucibatukapal+Campingwisata+beach+nature/data=!4m7!3m6!1s0x2e4111f97eab4f7b:0xf9d1737b1d3a46f5!8m2!3d-5.7601491!4d105.5872019!16s%2Fg%2F11bv3mlhcz!19sChIJe0-rfvkRQS4R9UY6HXtz0fk?authuser=0&hl=en&rclk=1,-5.7601491,105.5872019
Tiska Beach,Lampung,4.0,bagus,https://www.google.com/maps/place/Tiska+Beach/data=!4m7!3m6!1s0x2e40df9a42b0f301:0xaed872d201df7edc!8m2!3d-5.4918777!4d105.3255907!16s%2Fg%2F11rd5lg5xc!19sChIJAfOwQprfQC4R3H7fAdJy2K4?authuser=0&hl=en&rclk=1,-5.4918777,105.3255907
Pantai Sebalang,Lampung,3.9,bagus,https://www.google.com/maps/place/Pantai+Sebalang/data=!4m7!3m6!1s0x2e4121b4223923c3:0x10f69adb76696ee!8m2!3d-5.569988!4d105.3773484!16s%2Fg%2F11bycj4km_!19sChIJwyM5IrQhQS4R7pZmt61pDwE?authuser=0&hl=en&rclk=1,-5.569988,105.3773484
Pantai Pulau Permata,Lampung,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Pulau+Permata/data=!4m7!3m6!1s0x2e40d9b310a75317:0xef83aec4fcf3ee36!8m2!3d-5.4871629!4d105.2509295!16s%2Fg%2F11d_9jsgm0!19sChIJF1OnELPZQC4RNu7z_MSug-8?authuser=0&hl=en&rclk=1,-5.4871629,105.2509295
Labuhan Jukung Beach,Lampung,4.5,sangat bagus,https://www.google.com/maps/place/Labuhan+Jukung+Beach/data=!4m7!3m6!1s0x2e4794d953e10d21:0xff5eeb33da649e64!8m2!3d-5.1901781!4d103.9316371!16s%2Fg%2F11cjk3bd0m!19sChIJIQ3hU9mURy4RZJ5k2jPrXv8?authuser=0&hl=en&rclk=1,-5.1901781,103.9316371
PANTAI KEDU WARNA,Lampung,4.6,sangat bagus,https://www.google.com/maps/place/PANTAI+KEDU+WARNA/data=!4m7!3m6!1s0x2e4111fbcd003fab:0xa178d57b091f1ba2!8m2!3d-5.717805!4d105.577505!16s%2Fg%2F11lt95m0_m!19sChIJqz8AzfsRQS4RohsfCXvVeKE?authuser=0&hl=en&rclk=1,-5.717805,105.577505
Marina Beach Kalianda,Lampung,4.6,sangat bagus,https://www.google.com/maps/place/Marina+Beach+Kalianda/data=!4m7!3m6!1s0x2e411a091b3da9ef:0x5fb05eb9b9644e3!8m2!3d-5.6818636!4d105.5156833!16s%2Fg%2F11cspk96hj!19sChIJ76k9GwkaQS4R40SWm-sF-wU?authuser=0&hl=en&rclk=1,-5.6818636,105.5156833
Rio by the Beach,Lampung,4.6,sangat bagus,https://www.google.com/maps/place/Rio+by+the+Beach/data=!4m7!3m6!1s0x2e411b000589c431:0x542f364e4f08936b!8m2!3d-5.6730797!4d105.507118!16s%2Fg%2F11vr532zh7!19sChIJMcSJBQAbQS4Ra5MIT042L1Q?authuser=0&hl=en&rclk=1,-5.6730797,105.507118
Pantai Tapak Kera,Lampung,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Tapak+Kera/data=!4m7!3m6!1s0x2e411a0b1912b621:0xde78f188d9a8aa71!8m2!3d-5.6861917!4d105.5170519!16s%2Fg%2F11f08st32c!19sChIJIbYSGQsaQS4Rcaqo2YjxeN4?authuser=0&hl=en&rclk=1,-5.6861917,105.5170519
Tihang Stone Beach,Lampung,4.6,sangat bagus,https://www.google.com/maps/place/Tihang+Stone+Beach/data=!4m7!3m6!1s0x2e47f18c0307c9a3:0xdabb72de81340855!8m2!3d-5.0509659!4d103.8151882!16s%2Fg%2F11ddxwk_x4!19sChIJo8kHA4zxRy4RVQg0gd5yu9o?authuser=0&hl=en&rclk=1,-5.0509659,103.8151882
Cape coast Selaki,Lampung,4.2,sangat bagus,https://www.google.com/maps/place/Cape+coast+Selaki/data=!4m7!3m6!1s0x2e41204ffa7f506f:0x868e9fae6eb4d43a!8m2!3d-5.5584962!4d105.3678869!16s%2Fg%2F11clgms7fj!19sChIJb1B_-k8gQS4ROtS0bq6fjoY?authuser=0&hl=en&rclk=1,-5.5584962,105.3678869
Pantai Karang Bolong,Lampung,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Karang+Bolong/data=!4m7!3m6!1s0x2e46d9704a4bf4a5:0x23d8b6ca504dc19!8m2!3d-5.6104052!4d104.7887242!16s%2Fg%2F11d_d39brf!19sChIJpfRLSnDZRi4RGdwEpWyLPQI?authuser=0&hl=en&rclk=1,-5.6104052,104.7887242
Pantai Kerang Mas,Lampung,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Kerang+Mas/data=!4m7!3m6!1s0x2e4057a51014a77d:0x24046643c55e5072!8m2!3d-5.3714626!4d105.8191286!16s%2Fg%2F11cn2x18_1!19sChIJfacUEKVXQC4RclBexUNmBCQ?authuser=0&hl=en&rclk=1,-5.3714626,105.8191286
Pantai Aruna,Lampung,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Aruna/data=!4m7!3m6!1s0x2e411bf00ed57e77:0xac756a3140d516de!8m2!3d-5.6675381!4d105.54534!16s%2Fg%2F11shmzj0sj!19sChIJd37VDvAbQS4R3hbVQDFqdaw?authuser=0&hl=en&rclk=1,-5.6675381,105.54534
Pantai Cemara Indah,Lampung,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Cemara+Indah/data=!4m7!3m6!1s0x2e4057da8186b1e3:0x56610743c7969c5a!8m2!3d-5.4203581!4d105.821719!16s%2Fg%2F11qqmv7jlz!19sChIJ47GGgdpXQC4RWpyWx0MHYVY?authuser=0&hl=en&rclk=1,-5.4203581,105.821719
Pantai Pintasan,Lampung,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+Pintasan/data=!4m7!3m6!1s0x2e46cdefcd0c1363:0x5c0bbe03152e896b!8m2!3d-5.7193519!4d104.9962051!16s%2Fg%2F11sv_l0wrg!19sChIJYxMMze_NRi4Ra4kuFQO-C1w?authuser=0&hl=en&rclk=1,-5.7193519,104.9962051
𝐋𝐚𝐛𝐮𝐡𝐚𝐧 𝐣𝐮𝐤𝐮𝐧𝐠 𝐁𝐞𝐚𝐜𝐡,Lampung,4.5,sangat bagus,https://www.google.com/maps/place/%F0%9D%90%8B%F0%9D%90%9A%F0%9D%90%9B%F0%9D%90%AE%F0%9D%90%A1%F0%9D%90%9A%F0%9D%90%A7+%F0%9D%90%A3%F0%9D%90%AE%F0%9D%90%A4%F0%9D%90%AE%F0%9D%90%A7%F0%9D%90%A0+%F0%9D%90%81%F0%9D%90%9E%F0%9D%90%9A%F0%9D%90%9C%F0%9D%90%A1/data=!4m7!3m6!1s0x2e4794d855860b85:0xb5dce6222d97ea34!8m2!3d-5.1909103!4d103.9310314!16s%2Fg%2F11dxl7tyyh!19sChIJhQuGVdiURy4RNOqXLSLm3LU?authuser=0&hl=en&rclk=1,-5.1909103,103.9310314
SARI RINGGUNG BEACH,Lampung,4.1,sangat bagus,https://www.google.com/maps/place/SARI+RINGGUNG+BEACH/data=!4m7!3m6!1s0x2e412714982d92a9:0x30b6aa55aac39625!8m2!3d-5.5468036!4d105.2492437!16s%2Fg%2F11f6d8_wg5!19sChIJqZItmBQnQS4RJZbDqlWqtjA?authuser=0&hl=en&rclk=1,-5.5468036,105.2492437
Pantai Mandiri,Lampung,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Mandiri/data=!4m7!3m6!1s0x2e47be39fc534d3f:0xb9ce3912fd31b6f1!8m2!3d-5.2509606!4d103.9725957!16s%2Fg%2F11gclvkbrn!19sChIJP01T_Dm-Ry4R8bYx_RI5zrk?authuser=0&hl=en&rclk=1,-5.2509606,103.9725957
Teluk Hantu,Lampung,4.3,sangat bagus,https://www.google.com/maps/place/Teluk+Hantu/data=!4m7!3m6!1s0x2e4131a4bdd87497:0xf0cdfee4f0ac5ffa!8m2!3d-5.7746176!4d105.2139656!16s%2Fg%2F11fqprch5p!19sChIJl3TYvaQxQS4R-l-s8OT-zfA?authuser=0&hl=en&rclk=1,-5.7746176,105.2139656
Pantai Canti Kalianda,Lampung,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Canti+Kalianda/data=!4m7!3m6!1s0x2e4113be88bf5f1f:0xcb68dcc3d58b1876!8m2!3d-5.7947148!4d105.5847758!16s%2Fg%2F11ghq5vclf!19sChIJH1-_iL4TQS4RdhiL1cPcaMs?authuser=0&hl=en&rclk=1,-5.7947148,105.5847758
Pantai Melasti,Lampung,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Melasti/data=!4m7!3m6!1s0x2e47ba849f6893f5:0x82124013a9c16ae3!8m2!3d-5.3906977!4d104.0637871!16s%2Fg%2F11dx8j17yx!19sChIJ9ZNon4S6Ry4R42rBqRNAEoI?authuser=0&hl=en&rclk=1,-5.3906977,104.0637871
Pantai Dewi Mandapa Pesawaran,Lampung,3.9,bagus,https://www.google.com/maps/place/Pantai+Dewi+Mandapa+Pesawaran/data=!4m7!3m6!1s0x2e41264ae8444d97:0x55ccbc7624ce3fa4!8m2!3d-5.5723783!4d105.2436664!16s%2Fg%2F11cmy3dtm1!19sChIJl01E6EomQS4RpD_OJHa8zFU?authuser=0&hl=en&rclk=1,-5.5723783,105.2436664
Pantai Sukaraja Lampung,Lampung,4.0,bagus,https://www.google.com/maps/place/Pantai+Sukaraja+Lampung/data=!4m7!3m6!1s0x2e40db6fafb55ec7:0xbd315abde9d3c011!8m2!3d-5.4450725!4d105.2898654!16s%2Fg%2F11v5qk_47w!19sChIJx161r2_bQC4REcDT6b1aMb0?authuser=0&hl=en&rclk=1,-5.4450725,105.2898654
Bensam Beach,Lampung,4.8,sangat bagus,https://www.google.com/maps/place/Bensam+Beach/data=!4m7!3m6!1s0x2e41298b4d8e626f:0x36551ee56fd5b6f5!8m2!3d-5.578379!4d105.2005472!16s%2Fg%2F11sbf4b7nb!19sChIJb2KOTYspQS4R9bbVb-UeVTY?authuser=0&hl=en&rclk=1,-5.578379,105.2005472
kahai beach,Lampung,4.1,sangat bagus,https://www.google.com/maps/place/kahai+beach/data=!4m7!3m6!1s0x2e410cb68c552467:0x6e934f9edafb054f!8m2!3d-5.8362997!4d105.6673983!16s%2Fg%2F11cjh_xn8f!19sChIJZyRVjLYMQS4RTwX72p5Pk24?authuser=0&hl=en&rclk=1,-5.8362997,105.6673983
Pulau Mengkudu,Lampung,4.6,sangat bagus,https://www.google.com/maps/place/Pulau+Mengkudu/data=!4m7!3m6!1s0x2e4173543a404835:0x73f2194381be055f!8m2!3d-5.8478091!4d105.6844145!16s%2Fg%2F11f0bjwk8y!19sChIJNUhAOlRzQS4RXwW-gUMZ8nM?authuser=0&hl=en&rclk=1,-5.8478091,105.6844145
Wisata Pantai Teluk Paku,Lampung,4.7,sangat bagus,https://www.google.com/maps/place/Wisata+Pantai+Teluk+Paku/data=!4m7!3m6!1s0x2e46cd76ffab05ad:0xb65cfe6c84a1c5cf!8m2!3d-5.7122747!4d104.988712!16s%2Fg%2F11gg6z0fb6!19sChIJrQWr_3bNRi4Rz8WhhGz-XLY?authuser=0&hl=en&rclk=1,-5.7122747,104.988712
Minang Rua Beach,Lampung,4.3,sangat bagus,https://www.google.com/maps/place/Minang+Rua+Beach/data=!4m7!3m6!1s0x2e4174ceaaaaaaab:0x5cb97afc59dd7801!8m2!3d-5.8577283!4d105.7143823!16s%2Fg%2F11ddxwswxw!19sChIJq6qqqs50QS4RAXjdWfx6uVw?authuser=0&hl=en&rclk=1,-5.8577283,105.7143823
Pantai Kedu Kalianda,Lampung,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Kedu+Kalianda/data=!4m7!3m6!1s0x2e411032ea88491f:0x59a00a7d266b9b14!8m2!3d-5.722807!4d105.58097!16s%2Fg%2F11g65dr8lk!19sChIJH0mI6jIQQS4RFJtrJn0KoFk?authuser=0&hl=en&rclk=1,-5.722807,105.58097
Pantai Walur,Lampung,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Walur/data=!4m7!3m6!1s0x2e47eac7e39f573f:0x488028df6b88631f!8m2!3d-5.2156893!4d103.902526!16s%2Fg%2F11f1vgp0jx!19sChIJP1ef48fqRy4RH2OIa98ogEg?authuser=0&hl=en&rclk=1,-5.2156893,103.902526
Pantai Wisata Tanjung Tua,Lampung,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Wisata+Tanjung+Tua/data=!4m7!3m6!1s0x2e41743f2caa6669:0xf9393a2f4dff874d!8m2!3d-5.9061111!4d105.7175!16s%2Fg%2F11cs6dd5l2!19sChIJaWaqLD90QS4RTYf_TS86Ofk?authuser=0&hl=en&rclk=1,-5.9061111,105.7175
Tanjung Lesung Beach,Banten,4.4,sangat bagus,https://www.google.com/maps/place/Tanjung+Lesung+Beach/data=!4m7!3m6!1s0x2e43c9b86a346b9d:0xec0d502e94af8656!8m2!3d-6.4786315!4d105.6557853!16s%2Fg%2F11fj45fq1n!19sChIJnWs0arjJQy4RVoavlC5QDew?authuser=0&hl=en&rclk=1,-6.4786315,105.6557853
Sawarna Beach,Banten,4.5,sangat bagus,https://www.google.com/maps/place/Sawarna+Beach/data=!4m7!3m6!1s0x2e429030f0d704a7:0xdf552aa51e23e199!8m2!3d-6.9844878!4d106.3068282!16s%2Fg%2F1ptxb4qc7!19sChIJpwTX8DCQQi4RmeEjHqUqVd8?authuser=0&hl=en&rclk=1,-6.9844878,106.3068282
